geomaterial_id,mineral_IMA
51492,Unnamed (Cu-Fe Sulphide III)
51520,UM1986-59-Si:FePTi
51521,UM1986-62-SiO:CaHNaNbTiZn
51522,UM1986-64-SiO:NbREETi
51524,UM1987-06-S:AgBiPb
51525,UM1987-07-S:AgBiPb
51526,UM1987-08-S:AgBiPb
51527,UM1987-09-S:AgCu
51528,Unnamed (Cu-Ag Sulphide IV)
51529,UM1987-10-S:AgFe
51530,UM1987-11-S:BiCuPbSb
51545,UM1987-12-SO:AlH
51546,UM1987-13-SO:AlH
51549,Unnamed (Pd-I-O Compound)
51550,UM1987-15-Se:AgSSb
51551,UM1987-16-Se:BiPbTe
51552,UM1987-17-Se:BiTe
51553,UM1987-18-SiO:AlCaHKNa
51554,UM1987-19-SiO:FeHMgMnTi
51555,Shinkolobweite
51557,Heyerdahlite
51559,Hyrslite
51560,Tiberiobardiite
51561,Topsoeite
51565,Cesiokenopyrochlore
51567,Arsenmedaite
51569,Ariegilatite
51571,Staroceskeite
51573,Giftgrubeite
51575,Pansnerite
51577,Vymazalovaite
51579,Lagalyite
51581,Ulfanderssonite-(Ce)
51583,Plumbopharmacosiderite
51587,Rubinite
51589,Clino-suenoite
51591,Verneite
51594,Zagamiite
51596,Graftonite Group
51598,UM1987-20-Te:AgAsS
51599,UM1988-01-CO:BaMn
51600,UM1988-02-F:AlHO
51601,Unnamed (Basic Aluminium Fluoride Monohydrate)
51602,Unnamed (Sodium Aluminium Oxide Chloride)
51604,UM1988-04-SiOPO:CaFeHNaNbTi
51606,UM1988-08-S:AgCu
51607,UM1988-09-S:AgCu
51608,UM1988-10-S:AgCu
51609,UM1988-12-S:AgSn
51610,Unnamed (Silver Copper Arsenic Sulphide)
51612,UM1988-11-S:AgPbTe
51613,UM1988-13-S:Bi
51614,UM1988-14-S:Bi
51615,UM1988-15-S:BiPb
51616,UM1988-24-Te:AgBi
51617,UM1988-25-Te:Bi
51619,UM1989-02-AsTe:AgAuPb
51621,UM1989-03-C:FeMnSi
51622,UM1989-09-E:FeMnSi
51623,UM1989-04-C:TiV
51624,UM1989-05-ClOH:FeMn
51625,UM1989-06-CO:AlHNa
51630,UM1989-12-E:NiSn
51632,UM1989-14-OC:HMg
51633,UM1989-15-S:AgBiCuFePbSe
51634,UM1989-21-S:BiCuFePbSe
51636,UM1989-16-S:AgClPbSb
51637,UM1989-23-S:ClPbSb
51638,Unnamed (Al Chloride-Hydroxide-Hydrate)
51640,Palladium-bearing Pentlandite
51641,Palladium-bearing Cobaltite
51642,UM1989-17-S:AgCuPd
51643,UM1989-20-S:AsPt
51644,UM1989-18-S:AgFeTe
51645,Unnamed (Silver Antimony Telluride Sulfide)
51646,UM1989-24-S:CuFeZn
51647,Indium-bearing Sphalerite
51648,Selenium-bearing Cosalite
51649,Selenium-bearing Bismuthinite
51650,UM1988-16-S:BiSeTe
51651,UM1988-17-S:CuFe
51652,Zinc-bearing Chalcopyrite
51653,Zinc-bearing Isocubanite
51654,UM1988-18-S:CuFe
51655,UM1988-19-S:CuFeNiPdRu
51656,PGE-rich Chalcopyrite
51657,UM1988-20-SO:FeH
51658,UM1988-21-Se:AgBiHg
51659,Unnamed (Sn-Fe Arsenate-Hydrate)
51660,Wurtzite-Buseckite Series
51661,K-petalite
51662,Unnamed (Potassium Aluminium Silicate)
51663,Unnamed (Sodium Silicate)
51665,Silicon Spinel
51666,Meta-kaolinite
51667,Pseudomullite
51668,Unnamed (Sodium Potassium Iron Sulfate Chloride)
51669,Unnamed (Potassium Calcium Sulfate)
51670,Unnamed (Potassium Lead Chloride)
51671,Unnamed (Zn Sulfate Chloride Hydroxide)
51672,Unnamed (Potassium Zinc Sulfate Chloride)
51673,Unnamed (Cesium Potassium Sulfate)
51675,UM1988-22-SiO:AlCaFFeHKLiMg
51676,UM1988-23-SiO:HKNbTi
51677,Vanadium and Titanium-bearing Magnetite
51678,UM1989-25-S:FeNi
51679,UM1989-26-Sb:Pd
51680,UM1989-27-Se:AgAsFeS
51681,UM1989-28-Se:AgBiCuS
51682,UM1989-30-SiO:AlBaCaFeHKMgMn
51684,UM1989-32-SiO:AlCaFeHREE
51685,Ferritchromit
51702,Palagonite
51706,Unnamed (Iron Carbonitride)
51707,Unnamed (Iron Nitride I)
51708,Unnamed (Iron Nitride II)
51709,Unnamed (Iron Carbide)
51710,Unnamed (Iron Carbide II)
51711,Unnamed (Calcium Chromium Oxide Postspinel)
51712,Unnamed (Mg analogue of Xieite)
51713,Unnamed (Orthorhombic Polymorph of Magnesium Oxide)
51714,Metaloparite
51716,UM1989-33-SiO:BaHMnTi
51718,UM1989-35-SiO:KTi
51719,UM1990-01-As:CuPdPt
51720,UM1990-14-E:AuCuPt
51723,UM1990-15-E:CuPdPt
51724,UM1990-40-S:CuFePdPtRh
51725,UM1990-20-E:NiPtSn
51726,UM1990-02-As:FeIrNiOsRhRu
51727,UM1990-16-E:CuRhSn
51728,UM1990-03-As:NiPdSb
51729,UM1990-75-Te:Ag
51741,Unnamed (Barium Calcium Aluminium Fluoride)
51742,UM1990-56-Si:FeMn
51743,UM1990-58-SiO:AlBaH
51744,UM1990-59-SiO:AlBCHMg
51746,UM1990-61-SiO:AlCaHKMnNa
51748,UM1990-62-SiO:AlCaKMnNb
51749,UM1990-60-SiO:AlCaFe
51750,UM1990-12-CO:HNa
51751,UM1990-63-SiO:AlMnNa
51752,UM1990-37-S:CuFeHO
51753,UM1990-70-SiO:CaMnNaThTi
51791,Ajkaite
51792,Alginite
51793,Kerogen
51796,UM1990-09-C:Si
51797,UM1990-17-E:FeIrOsPt
51798,UM1990-42-S:IrOsPbPt
51800,Unnamed (Hydrous Sodium Iron Manganese Calcium Rare-Earth Thorium Silicate/Phosphate Fluoride)
51801,Unnamed (Hydrous Calcium Rare-Earth Thorium Phosphate/Silicate Fluoride)
51802,Unnamed (Hydrated Hydrous Calcium Iron Manganese Rare-Earth Thorium Zirconium Aluminium Silicate/Phosphate Fluoride)
51803,Titanium-bearing Corundum
51804,UM1990-18-E:FeIrOsRu
51805,UM1990-19-E:FeIrOsRu
51811,UM1990-23-O:Al
51812,UM1990-24-O:Al
51813,UM1990-25-O:ClPbS
51814,Unnamed (OH-analogue of Gadolinite-(Y))
51815,Scandium-bearing Columbite-(Fe)
51817,Ferrovorontsovite
51821,Protoenstatite
51823,Greenlizardite
51825,Batagayite
51827,Aurihydrargyrumite
51829,Katerinopoulosite
51831,Hydrokenopyrochlore
51833,Ferrobobfergusonite
51835,Garmite
51837,Levantite
51840,Betpakdalite-FeFe
51842,Schmidite
51845,Sharyginite
51847,Piccoliite
51849,Dagenaisite
51854,Paulite (of Bültemann)
51856,UM1990-27-O:Pt
51857,UM1990-47-Sb:CuNi
51858,UM1990-49-Sb:Ni
51859,Unnamed (Nickel Arsenide II)
51878,Fluor-hornblende
51880,Titanium-bearing Phlogopite
51885,Endiopside
51886,Ferrohedenbergite
51887,Subcalcic augite
51888,Subcalcic ferroaugite
51902,UM1990-31-S:AgCuFe
51924,Ferrowollastonite
51932,Tantalo-niobate
51934,Glimmerite
51943,Unnamed (Th-bearing silicate UK#1)
51947,Beaverite-(Cu)-plumbojarosite Series
51948,Baryte-Hashemite Series
51949,Shenzhuangite
51951,Vanadio-pargasite
51953,Alumoedtollite
51955,Kamenevite
51957,Ammoniovoltaite
51959,Somersetite
51961,Triazolite
51963,Valleyite
51965,Manganiakasakaite-(La)
51967,Iron(II)-bearing muscovite
51968,Magnesium-bearing Siderophyllite
51969,Cubo-ice
51971,Kroupaite
51973,Horakite
51975,Zincovelesite-6N6S
51977,Feynmanite
51979,Chenmingite
51981,Ferriperboeite-(Ce)
51984,Gatelite Group
51985,Martinandresite
51987,Axelite
51989,Cobalt-bearing Tetrahedrite
51993,UM1990-39-S:CuFeIrNiPtRh
51994,UM1990-41-S:CuPd
51995,UM1990-50-Sb:PbPdPt
51996,UM1990-76-Te:BiIrPbPtRh
51997,UM1990-48-Sb:CuPd
52013,Bismuthinite-Stibnite Series
52019,Unnamed (Sc-Nb oxide)
52022,Unnamed (Iron Diphosphate)
52023,Unnamed (Sodium-Magnesium Phosphate)
52024,Unnamed (Barium-Strontium Aluminium Fluoride)
52026,UM1990-73-SiO:KMnNaZn
52027,UM1990-77-Te:BiPb
52042,UM1990-96-SiO:NaTh
52045,UM1990-101-S:CuFeK
52046,Chrom-Biotit
52050,UM1991-04-AsS:CoFeNi
52051,UM1991-05-CO:BiCaCl
52052,UM1991-08-O:Ti
52053,UM1991-10-PO:BaCaHMgSr
52054,Gold-bearing Silver
52055,UM1991-11-S:AgBiCu
52056,UM1991-12-S:AuBi
52057,UM1991-13-S:AuBiPb
52058,UM1991-14-S:AuBiPb
52059,UM1991-15-S:AuBiPb
52060,UM1991-16-S:CuFeTl
52061,UM1991-17-S:IrPtRh
52062,Unnamed (Platinium Iridium Arsenide Sulfide)
52063,UM1991-18-Sb:BiIrOsPt
52064,Unnamed (Platinum Antimonide Stannide Bismuthide)
52065,UM1991-19-Se:AsCo
52066,UM1991-20-Si:Fe
52067,UM1991-21-SiO:AlFeHMg
52068,UM1991-22-SiO:CaFHK
52069,UM1991-23-SiO:CaFeHHfZr
52070,UM1991-24-SiO:CaKNaZr
52071,UM1991-25-Te:AgPd
52072,UM1991-27-Te:BiNiPdPt
52073,UM1991-28-Se:BiTe
52075,UM1992-02-BOCO:CaHMgNa
52081,UM1992-03-Bi:CuPdPtSb
52082,UM1992-11-E:CuPtSb
52083,UM1992-04-Bi:Pt
52084,UM1992-12-E:IrPtSb
52085,Copper-bearing Rustenburgite
52086,UM1992-38-Sn:CuPdPt
52089,Strontioruizite
52109,Unnamed (Cu-Fe Sulphide IV)
52114,Unnamed (Au-Pb Alloy I)
52115,Unnamed (Au-Pb Alloy II)
52125,Cantonite
52128,UM1993-22-Se:Mo
52129,UM1993-28-Te:Mo
52130,UM1992-05-CO:CaCeLaNaSr
52131,UM1992-06-E:AgPd
52133,UM1992-07-E:AuCuPdPt
52134,UM1992-09-E:CuFePt
52135,UM1992-13-O:IrPt
52136,UM1992-25-S:CuOsPdPtRh
52137,UM1992-26-S:CuPdPt
52138,UM1992-27-S:CuPdPtRh
52139,UM1992-28-S:Pd
52140,UM1992-29-S:PdPt
52142,Gorbunovite
52144,Rinkite-(Y)
52146,Kalithallite
52148,Barwoodite
52152,Finchite
52154,Maohokite
52156,Graftonite-(Ca)
52158,Zoharite
52160,Graftonite-(Mn)
52162,Baumoite
52164,Rudlingerite
52166,Hongheite
52167,Beusite-(Ca)
52168,Wildenauerite
52169,Novograblenovite
52170,Tredouxite
52171,Stofflerite
52172,Magnesioleydetite
52173,Hydroxykenopyrochlore
52174,Brandaoite
52177,UM1992-08-E:AuHg
52178,UM1992-10-E:CuPt
52180,Meitnerite
52182,Ammoniozippeite
52184,Silver-bearing Pyrite
52185,UM1992-21-S:AgFeSb
52186,UM1992-22-S:AgPd
52187,Ti-kushiroite
52230,Kaiyuhite
52232,Alunite-Jarosite Series
52340,Unnamed (Mg-analogue of Grandiferrite)
52341,Unnamed (Hydrous Calcium Magnesium Aluminium Silicate)
52342,Unnamed (Hydrous Calcium Magnesium Iron Silicate)
52343,Unnamed (Hydrous Calcium Magnesium Aluminium Silicate II)
52344,Unnamed (Calcium Sodium Titanium Niobium Oxide)
52345,Unnamed (Ba-analogue of K-petalite)
52346,Unnamed (Mg-Ti-[]-analogue of Batiferrite)
52347,Unnamed (Fe Sulphide III)
52348,Unnamed (Magnesium Iron Chromium Oxide)
52349,Unnamed (Magnesium Iron Oxide)
52350,Unnamed (Fe(II)-Fe(III)-analogue of Shulamitite)
52351,Unnamed (Calcium Sulfate Silicate)
52352,Unnamed (Magnesium Iron Oxide II)
52353,Unnamed (Magnesium Iron Oxide III)
52354,Unnamed (Fe(II)-dominant analogue of Grandiferrite)
52355,Unnamed (Magnesium Iron Oxide IV)
52356,Unnamed (Calcium Magnesium Iron Oxide)
52357,Unnamed (Magnesium Iron Oxide V)
52358,Unnamed (Magnesium Iron Oxide VI)
52359,Gallium-bearing Chlormayenite
52362,Germanium-bearing Cuspidine
52558,Antimony-bearing Tulameenite
52566,Clino-ferro-suenoite
52570,Manganese-bearing Brucite
52572,Silesiaite
52574,Marchettiite
52576,Vestaite
52578,Hjalmarite
52580,Dekatriasartorite
52582,Oberthurite
52584,Hydroxynatropyrochlore
52587,Manganflurlite
52589,Ammoniomathesiusite
52591,Janchevite
52593,Guite
52595,Wuyanzhiite
52604,UM2011-05-OH:FOSn
52605,UM2011-06-PO:AlFeHMn
52606,UM2011-07-POSO:AlBaH
52609,UM2011-12-S:CuFeHgNiPd
52610,UM2011-23-SiO:FeHNi
52611,UM2011-22-SiO:ClFeHNi
52613,UM2011-20-SiO:AlFeMg
52618,UM2011-19-SiO:AlAsBHSb
52619,UM2011-18-SOCl:Na
52621,UM2011-16-SOCl:FeHKNa
52622,UM2011-15-SO:FeHKNNa
52634,UM2011-08-S:AgBiCuPbSe
52635,UM2011-09-S:AgBiPbSe
52636,UM2010-09-Te:Pd
52637,UM2010-08-S:AgPd
52638,UM2010-07-S:AgCuSe
52640,Molybdenum ochre
52642,Titanochondrodite
52654,Petersite-(La)
52660,UM2010-04-S:PdTe
52678,Siudaite
52684,Amorphous graphite
52688,Unnamed (La-analogue of Calcioancylite-(Ce))
52703,Cronstedtite-2H2
52710,Pampaloite
52712,Paddlewheelite
52713,Tsygankoite
52727,Schorlomite Group
52732,Chrome antigorite
52734,Ramazzoite
52735,Nevadite
52747,Rock flour
52750,Thorasphite
52751,Strassmannite
52753,Sbacchiite
52757,Ferrimontmorillonite
52762,Dokuchaevite
52764,Manganiakasakaite-(La)-Manganiandrosite-(La) Series
52770,Unnamed (Sb-analogue of Auriacusite)
52772,Palladium-bearing Copper
52773,Mafics
52774,Philipsbornite-Segnitite Series
52778,Unnamed (Tl(I) Oxide)
52779,Unnamed (Tl Thiosulphate)
52780,Unnamed (Tl Sulphate)
52781,Hydroxynatromicrolite
52782,Manganese-bearing Pellyite
52788,Quintinite-3R
52807,Oyonite
52834,Bodeachat
52841,Ammoniolasalite
52847,Fibrous calcite
52850,Ferrierite-NH4
52853,Nollmotzite
52860,Dellagiustaite
52864,Unnamed (Bi Telluride VI)
52865,Spinel Supergroup
52866,Oxyspinel Group
52876,Magnesiofluckite
52878,Lasnierite
52880,Vandermeerscheite
52882,Khrenovite
52884,Chinchorroite
52886,Rhabdoborite-(V)
52888,Rhabdoborite-(W)
52890,Noggerathite-(Ce)
52897,Pararaisaite
52899,Thalhammerite
52901,Mitrofanovite
52903,Jahnsite-(MnMnZn)
52905,Kaitianite
52907,Fiemmeite
52908,Vaniniite
52909,Bodieite
52910,Paraberzeliite
52911,Belomarinaite
52913,Uakitite
52914,Ferrorockbridgeite
52915,Belogubite
52916,Dalnegorskite
52917,Zubkovaite
52918,Phoxite
52919,Achyrophanite
52920,Koryakite
52922,Aleutite
52923,Majzlanite
52924,Elasmochloite
52933,Spinel Subgroup
52935,Linnaeite Subgroup
52946,Golden sphalerite
52948,Grenatite
52950,Manganese-bearing Hellandite-(Y)
52983,UM2006-22-SiO:V
52984,Unnamed (Ti-V oxide)
52988,Picaite
52989,Riosecoite
52990,Camanchacaite
52991,Meyrowitzite
52992,Wumuite
52993,Pandoraite-Ba
52994,Pandoraite-Ca
52995,Stefanweissite
52996,Eddavidite
52997,Gaildunningite
52998,Cerromojonite
53024,Yarzhemskiite
53039,Jahnsite Subgroup
53041,Thermaerogenite
53045,Hitachiite
53047,Lepageite
53050,Unnamed (Mg-analogue of Hopeite)
53051,Pliniusite
53053,Goldschmidtite
53055,Mengeite
53058,Proxidecagonite
53075,UM1992-14-PO:CaFeHMn
53076,UM1992-15-PO:FeHMg
53077,UM1992-16-PO:FeHMg
53078,UM1992-17-PO:FeHMg
53080,UM1992-19-PO:FeHNa
53081,UM1992-20-PO:FeMn
53083,UM1992-24-S:CuFeIrNiPtRh
53084,UM1992-31-Sb:AsPdRh
53085,UM1992-32-Sb:PdSn
53086,Unnamed (Sb-analogue of Hydroxymanganopyrochlor)
53093,Unnamed (Hydrous Zr Molybdate)
53095,Unnamed (As-analogue of Zaïrite)
53101,Strigovite
53102,Alterite
53104,Unnamed (Ag-Hg-Sn-Te Sulphide)
53105,Unnamed (Ag-Fe endmember of Routhierite Group)
53122,UM1992-33-SiO:AlCaFeHMg
53124,UM1992-35-SiO:CaHKMg
53126,UM1992-36-SiO:FeHKMgMnNa
53127,UM1992-39-Te:AgNiPd
53128,UM1992-40-Te:CuPd
53132,Potassic-mangano-mangani-ungarettiite
53134,Chlormayenite-Wadalite Series
53137,Milanriederite
53138,Hanauerite
53139,Manaevite-(Ce)
53140,Parafiniukite
53141,Bicapite
53142,Antofagastaite
53143,Potassic-jeanlouisite
53146,Crowningshieldite
53148,Fanfaniite
53152,Bonacinaite
53154,Kruijenite
53156,Demagistrisite
53160,Erikjonssonite
53161,Falgarite
53165,Monteneveite
53166,Nataliakulikite
53167,Breyite
53168,Ferrirockbridgeite
53169,Udinaite
53170,Arsenudinaite
53171,Carletonmooreite
53175,Unnamed (Rh Telluride)
53186,Unnamed (Cu-Mn-Sn Sulphide)
53187,Ruthenium-bearing Iridium
53188,Nipalarsite
53190,Krasnoshteinite
53192,Aravaite
53197,Gasparite-(La)
53199,Okieite
53201,Unnamed (Antimony Sulphide)
53206,Jeankempite
53207,Ramaccioniite
53208,Pracharite
53209,Cuatrocapaite-(NH4)
53211,Cuatrocapaite-(K)
53212,Badakhshanite-(Y)
53213,Ferriakasakaite-(Ce)
53214,Ekebergite
53215,Espadaite
53216,Natroaphthitalite
53217,Lehmannite
53218,Lumsdenite
53219,Armellinoite-(Ce)
53220,Akopovaite
53221,Gladkovskyite
53222,Escheite
53223,Uroxite
53224,Lussierite
53233,Asimowite
53234,Amamoorite
53235,Ferriperboeite-(La)
53236,Radekskodaite-(La)
53237,Laverovite
53238,Tschaunerite
53252,Feiite
53253,Liuite
53254,Ferri-mottanaite-(Ce)
53255,Natrowalentaite
53264,"Na-(Mg,Fe)-margarite"
53278,Asbestos hedyphane
53290,Malinite
53294,Carmeltazite
53309,Unnamed (Bi-As-S-Cl(-O?) mineral)
53312,Chloroferrokinoshitalite
53316,Micrite
53329,UM2005-//-SiO:H
53331,"Mineral E (of Dunn, et. al., 1982)"
53337,Unnamed (V-Al Alloy)
53338,Unnamed (V-Cr Alloy)
53344,Avdeevite
53346,Nickeltyrrellite
53348,Pseudomarkeyite
53350,Magnesiobermanite
53352,Perboeite-(La)
53354,Nikmelnikovite
53356,Llantenesite
53358,Donwilhelmsite
53360,Glikinite
53362,Slikite
53364,Orthocuproplatinum
53366,Nickolayite
53368,Reaphookhillite
53370,Davidbrownite-(NH4)
53371,Ognitite
53372,Stergiouite
53373,Bouskaite
53374,Kenngottite
53375,Edscottite
53386,Unnamed (K Carbonate)
53389,Scleroclase
53390,Celadonite Subgroup
53391,Dioctahedral mica
53393,Trioctahedral mica
53400,Lazaraskeite
53405,Spiridonovite
53409,Kollerite
53410,Nixonite
53411,Khangalasite
53412,Isselite
53413,Khurayyimite
53414,Siwaqaite
53415,Polekhovskyite
53416,Mangani-pargasite
53417,Natromarkeyite
53418,Bohuslavite
53425,Pecos Diamonds
53430,Mercurian Stromeyerite
53458,UM1991-26-Te:AsPd
53459,UM1993-01-AsO:CaH
53460,UM1993-02-AsTe:Pd
53461,UM1993-03-Cl:BiHOPd
53463,UM1993-04-E:BiCuHgPdRh
53464,UM1993-05-E:CuFeHgPd
53465,UM1993-21-S:IrOsRu
53466,UM1993-06-F:CaNaREEY
53467,UM1993-07-PO:CaCeHLa
53468,UM1993-08-S:AgAuSb
53469,UM1993-09-S:AgHgSb
53470,UM1993-10-S:AgSb
53471,UM1993-12-S:BiCu
53472,UM1993-17-S:CuFePb
53473,UM1993-18-S:CuPd
53474,UM1993-19-S:CuPt
53475,UM1993-20-S:CuPt
53483,Tsikourasite
53484,UM1993-13-S:BiCuTl
53485,UM1993-27-Te:AuTl
53486,UM1993-15-S:CdInZn
53487,UM1993-16-S:CdInZn
53489,UM1993-24-SiO:CaHMg
53492,UM1994-01-AsO:FeHSTl
53494,"(Nb,Fe)-substituted anatase"
53498,Unnamed (Se-analogue of Dantopaite)
53499,Unnamed (Partially dehydrated Arsenuranospathite)
53505,UM1994-02-CO:HNi
53506,UM1994-03-CO:HNi
53507,UM1994-04-F:OREE
53509,Unnamed (Lanthanum Oxyfluoride)
53510,UM1994-06-O:AlCo
53511,UM1994-07-O:BaCrFeMgTi
53512,UM1994-08-O:CaFeKMgTi
53513,UM1994-09-O:CrKTi
53514,UM1994-10-O:FeIrPtRh
53515,UM1994-11-O:FeIrRh
53516,UM1994-12-O:FePtRh
53517,UM1994-13-O:FeMnRu
53518,UM1994-14-O:FeIrPtRh
53519,UM1994-15-O:FePt
53520,UM1994-16-O:FePt
53521,UM1994-17-O:FePt
53522,UM1994-18-O:FePtRh
53523,UM1994-20-S:AgSn
53524,UM1994-21-S:AgTe
53525,UM1994-22-S:CuFe
53526,UM1994-24-S:Rh
53527,Unnamed (Rhodium (Iridium Nickel Iron) Sulfide)
53528,UM1994-25-SiO:AlCaFeHREEV
53529,Vanadium-bearing Spessartine
53532,UM1995-01-Bi:AgPdTe
53533,Unnamed (K sulfides solid solution)
53534,UM1995-02-CO:BaCaClFKMgNaSr
53535,UM1995-03-CO:Pb
53536,UM1995-05-E:FeMn
53538,Luxembourgite
53543,Andymcdonaldite
53545,Aluminosugilite
53548,UM1995-06-E:FeSn
53549,UM1995-07-E:PbSbSn
53550,UM1995-10-E:PtRhRu
53551,UM1995-33-S:Rh
53552,UM1995-14-N:Si
53554,UM1995-15-O:Al
53556,Laurentthomasite
53558,Kahlenbergite
53560,Scorticoite
53563,Rumoiite
53565,Shosanbetsuite
53567,Giacovazzoite
53569,Pseudomeisserite-(NH4)
53571,Fluorapophyllite-(Cs)
53573,Smamite
53574,Caseyite
53576,Langhofite
53578,Magnanelliite
53581,UM1995-16-O:AuClH
53582,Tennantite-(Zn)
53583,Tetrahedrite-(Zn)
53585,Tetrahedrite Series
53589,Tennantite-(Fe)
53590,Tetrahedrite-(Fe)
53592,Unnamed (P analogue of Chalcophyllite)
53596,Magnesium-bearing tephroite
53597,Cobalt-bearing Pentlandite
53598,Unnamed (Boron Carbide)
53599,Ferro-chloro-sadanagaite
53601,Unnamed (Fe-analogue of Emplecite)
53610,Kenoargentotetrahedrite-(Fe)
53614,UM1995-20-OH:AlMgMnNi
53616,UM1995-23-PO:BaHMgSr
53617,UM1995-24-S:AsNiSe
53618,UM1995-25-S:BiPbTe
53619,UM1995-26-S:BiPbTe
53620,UM1995-27-S:BiPbTe
53621,UM1995-28-S:BiPbTe
53622,UM1995-29-S:BiPbTe
53623,UM1995-30-S:CuFeIrNiRh
53624,UM1995-31-S:CuIrPdRhRu
53625,UM1995-32-S:FeRu
53627,UM1995-37-Se:CuHgSb
53628,Unnamed (Mn-analogue of Alluaudite)
53629,Burbankite Group
53631,UM1995-39-Se:Pd
53637,UM1995-41-SiO:AlSr
53638,UM1995-42-SiO:BaCaFeKMnNaSrTi
53639,UM1995-43-SiO:BTh
53640,UM1995-45-Te:BiSSe
53641,UM1995-46-E:AuPdPt
53642,Unnamed (Pt-Pd(Au) Alloy)
53657,Unnamed (Th-F-S-O-mineral)
53671,Lingbaoite
53672,Gmalimite
53673,Ferroefremovite
53674,Scordariite
53675,Limousinite
53676,Nishanbaevite
53677,Nazarovite
53678,Sangenaroite
53679,Patynite
53680,Taipingite-(CeCa)
53681,Dritsite
53682,Hiroseite
53683,Monchetundraite
53684,Maletoyvayamite
53685,Bianchiniite
53686,Halilsarpite
53687,Minakawaite
53688,Magnesio-lucchesiite
53689,Navrotskyite
53690,Metauroxite
53721,Grokhovskyite
53722,Fluorcarletonite
53727,Liudongshengite
53728,UM1996-01-As:PdSbTe
53729,UM1996-05-E:AgAuPd
53730,UM1996-06-E:AuCuPd
53731,UM1996-07-E:AuCuPd
53732,UM1996-08-E:CuFePt
53733,UM1996-09-E:CuPt
53734,UM1996-10-E:CuPt
53736,UM1996-15-E:PdPt
53737,UM1996-42-Te:Pt
53738,UM1996-12-E:FePt
53739,UM1996-13-E:FePt
53743,Roterbarite
53745,Unnamed (Fe3+-analogue of Piemontite)
53746,Unnamed (Fe3+ analogue of Piemontite-(Pb))
53747,Unnamed ([Ca-La]+[Al-Al-Mn] member of the Epidote Supergroup)
53748,Unnamed ([Ca-Ce]+[Al-Al-Mn] member of the Epidote Supergroup)
53749,Unnamed ([Ca-La]+[Fe3-Al-Mn] member of the Epidote Supergroup)
53750,Unnamed ([Ca-Ce]+[Fe3-Cr-Fe] member of the Epidote Supergroup)
53752,Unnamed ([Mn2-Ce]+[Al-Al-Mn] member of the Epidote Supergroup)
53753,Unnamed ([Mn2-Nd]+[Al-Al-Mn] member of the Epidote Supergroup)
53754,Percleveite-(La)
53756,Radekskodaite-(Ce)
53762,K-ferrite
53763,Ba-ferrite
53764,Johnkoivulaite-(Cs)
53765,Revdanskite
53771,Wodanite
53778,Targionite
53780,Tatarkaite
53782,Tartuffite
53792,Tazewellite
53794,Tecoretin
53796,Tecticite
53832,Tellursulphur
53835,Vittinkiite
53839,Lauraniite
53843,Ardennite-(Si)
53845,Linnaeite-Siegenite Series
53851,Fluorluanshiweiite
53854,Yurgensonite
53856,Unnamed (Re-Pb Sulphide)
53857,Unnamed (Re-Pb-Mo-Fe-Cu Sulphide)
53859,LPC UK-7
53861,Tetrahedrite-(Hg)
53862,Kodamaite
53865,Northstarite
53867,Fulbrightite
53869,Mauriziodiniite
53871,Orishchinite
53873,Viteite
53877,Windmountainite
53879,Kreiterite
53881,Oxybismutomicrolite
53887,Kingsgateite
53889,Unnamed (Se-analogue of Joséite-A)
53899,Pyrophyllite-2M
53900,Pyrophyllite-1A
53902,Xylose
53903,Ribose
53913,Lizardite-2H�?
53914,Argentotetrahedrite-(Zn)
53993,Fluorapophyllite-(NH4)
54017,Rhombohedral Carbonate
54018,Ferrisanidine
54020,Thalliomelane
54021,Esdanaite-(Ce)
54022,Melansonite
54023,Saccoite
54024,Sergevanite
54025,Polyarsite
54026,Mullerite
54027,Drechslerite
54028,Michalskiite
54029,Evseevite
54030,Bennesherite
54031,Alcantarillaite
54032,Jingsuiite
54033,Bridgesite-(Ce)
54034,Jahnsite-(NaMnMn)
54035,Chiyokoite
54036,Jahnsite-(CaMnZn)
54037,Suenoite
54038,Badengzhuite
54039,Zhiqinite
54040,Bowlesite
54041,Gorerite
54042,Alexkuznetsovite-(La)
54043,Fehrite
54044,Petrovite
54049,Piauzite
54062,UM1996-16-O:Al
54063,UM1996-17-O:CrFeNbTiV
54064,UM1996-21-O:FeMnZn
54065,UM1996-25-OH:AlCMg
54066,UM1996-27-S:AgBiPbSb
54067,UM1996-28-S:AgPbTe
54068,UM1996-29-S:AgTe
54069,UM1996-34-S:PbTe
54070,UM1996-35-S:Sb
54071,UM1996-36-Sb:Au
54072,UM1996-38-SiO:AlCaHNa
54074,UM1996-40-SiO:BaFFeHKNaTi
54075,UM1996-41-SiO:CCaCeFFeNbPbThTiU
54076,UM1997-01-As:FeIrNiS
54077,UM1997-02-As:IrOs
54078,UM1997-05-As:NiOs
54079,UM1997-29-E:CuFeOsRu
54080,UM1997-38-S:AsIrOs
54081,Iridian Dienerite
54082,UM1997-03-As:IrOsTe
54083,UM1997-54-Te:AsIrOs
54084,UM1997-56-Te:IrOsRu
54085,UM1997-04-As:IrSSe
54086,UM1997-08-AsO:CaHMg
54087,UM1997-11-AsO:CuH
54088,UM1997-12-AsO:CuH
54089,UM1997-14-AsO:FeH
54090,UM1997-15-AsO:FeH
